1e-10 0.999775
1.2589254117941662e-10 0.9999625
1.584893192461111e-10 0.9997
1.9952623149688748e-10 0.999775
2.5118864315095717e-10 0.9995875
3.1622776601683666e-10 0.9996
3.981071705534953e-10 0.999675
5.011872336272695e-10 0.9997375
6.309573444801891e-10 0.9995125
7.943282347242757e-10 0.999575
9.999999999999918e-10 0.99955
1.258925411794156e-09 0.99965
1.584893192461098e-09 1.0
1.9952623149688584e-09 1.0
2.5118864315095514e-09 0.999775
3.1622776601683406e-09 0.9998125
3.98107170553492e-09 0.9999
5.0118723362726535e-09 0.999525
6.3095734448018395e-09 0.9996625
7.943282347242691e-09 0.999875
9.999999999999836e-09 0.9996625
1.2589254117941456e-08 0.9996125
1.5848931924610848e-08 0.9996875
1.995262314968842e-08 0.9999
2.5118864315095308e-08 0.99965
3.1622776601683143e-08 0.9995
3.9810717055348876e-08 0.9998625
5.0118723362726125e-08 0.999675
6.309573444801788e-08 0.999825
7.943282347242626e-08 0.9995875
9.999999999999755e-08 0.9996875
1.2589254117941352e-07 0.999525
1.584893192461072e-07 0.9995875
1.9952623149688258e-07 0.999675
2.5118864315095103e-07 0.999825
3.1622776601682887e-07 0.99965
3.9810717055348554e-07 0.999725
5.011872336272571e-07 0.9996875
6.309573444801736e-07 0.9997875
7.943282347242561e-07 0.999725
9.999999999999673e-07 1.0
1.258925411794125e-06 0.99925
1.584893192461059e-06 0.9997875
1.9952623149688093e-06 0.9998125
2.5118864315094895e-06 0.9998
3.1622776601682627e-06 0.9998
3.981071705534823e-06 0.9999
5.01187233627253e-06 0.9995875
6.309573444801685e-06 0.9995875
7.943282347242496e-06 0.999575
9.999999999999591e-06 0.9998625
1.2589254117941146e-05 1.0
1.584893192461046e-05 0.9996625
1.9952623149687932e-05 0.9997375
2.511886431509469e-05 0.9998125
3.162277660168237e-05 0.9996375
3.98107170553479e-05 0.999775
5.011872336272489e-05 0.99975
6.309573444801632e-05 0.999725
7.943282347242432e-05 0.9998625
9.999999999999509e-05 0.9998375
0.00012589254117941056 0.9998375
0.00015848931924610364 1.0
0.00019952623149687828 0.999825
0.00025118864315094587 0.9999125
0.00031622776601682276 0.99985
0.0003981071705534782 0.9994625
0.0005011872336272483 0.9996125
0.0006309573444801633 0.9995875
0.000794328234724244 0.999675
0.000999999999999953 0.999675
0.0012589254117941083 0.99995
0.011258925411794109 1.0
0.02125892541179411 0.9998625
0.03125892541179411 0.9999125
0.041258925411794115 1.0
0.051258925411794116 1.0
0.06125892541179412 1.0
0.07125892541179411 1.0
0.08125892541179411 0.99995
0.0912589254117941 1.0
0.1012589254117941 1.0
0.1112589254117941 1.0
0.12125892541179409 1.0
0.1312589254117941 1.0
0.1412589254117941 1.0
0.15125892541179412 1.0
0.16125892541179412 1.0
0.17125892541179413 1.0
0.18125892541179414 1.0
0.19125892541179415 1.0
0.20125892541179416 1.0
0.21125892541179417 1.0
0.22125892541179418 1.0
0.2312589254117942 1.0
0.2412589254117942 1.0
0.2512589254117942 1.0
0.2612589254117942 1.0
0.2712589254117942 1.0
0.2812589254117942 1.0
0.2912589254117942 1.0
0.3012589254117942 1.0
0.31125892541179423 1.0
0.32125892541179424 1.0
0.33125892541179425 1.0
0.34125892541179426 1.0
0.35125892541179426 1.0
0.3612589254117943 1.0
0.3712589254117943 1.0
0.3812589254117943 1.0
0.3912589254117943 1.0
0.4012589254117943 1.0
0.4112589254117943 1.0
0.4212589254117943 1.0
0.43125892541179434 1.0
0.44125892541179434 1.0
0.45125892541179435 1.0
0.46125892541179436 1.0
0.47125892541179437 1.0
0.4812589254117944 1.0
0.4912589254117944 1.0
0.5012589254117944 1.0
0.5112589254117944 1.0
0.5212589254117944 1.0
0.5312589254117944 1.0
0.5412589254117944 1.0
0.5512589254117944 1.0
0.5612589254117945 1.0
0.5712589254117945 1.0
0.5812589254117945 1.0
0.5912589254117945 1.0
0.6012589254117945 1.0
0.6112589254117945 1.0
0.6212589254117945 1.0
0.6312589254117945 1.0
0.6412589254117945 1.0
0.6512589254117945 1.0
0.6612589254117945 1.0
0.6712589254117945 1.0
0.6812589254117946 1.0
0.6912589254117946 1.0
0.7012589254117946 1.0
0.7112589254117946 1.0
0.7212589254117946 1.0
0.7312589254117946 1.0
0.7412589254117946 1.0
0.7512589254117946 1.0
0.7612589254117946 1.0
0.7712589254117946 1.0
0.7812589254117946 1.0
0.7912589254117947 1.0
0.8012589254117947 1.0
0.8112589254117947 1.0
0.8212589254117947 1.0
0.8312589254117947 1.0
0.8412589254117947 1.0
0.8512589254117947 1.0
0.8612589254117947 1.0
0.8712589254117947 1.0
0.8812589254117947 1.0
0.8912589254117947 1.0
0.9012589254117948 1.0
0.9112589254117948 1.0
0.9212589254117948 1.0
0.9312589254117948 1.0
0.9412589254117948 1.0
0.9512589254117948 1.0
0.9612589254117948 1.0
0.9712589254117948 1.0
0.9812589254117948 1.0
0.9912589254117948 1.0
1.0012589254117947 1.0
